ts,avg_nb_vehicules_in_per_hour,nb_trucks_in,nb_cars_in,avg_waiting_in,avg_nb_vehicules_out_per_hour,nb_trucks_out,nb_cars_out,avg_waiting_out,avg_temperature,pressure,precipitation_MM,windspeed_Kmph
2020-01-11 05:00:00+01:00,138,8,130,15.03091255444847,147,8,139,16.306492316544293,6,1032,0.0,4
2020-01-11 06:00:00+01:00,227,15,212,13.349035543905368,232,14,218,19.09590246733257,6,1032,0.0,4
2020-01-11 07:00:00+01:00,330,20,310,18.864376108789497,352,20,332,18.547693732895546,6,1032,0.0,4
2020-01-11 08:00:00+01:00,440,28,412,20.915500855429855,464,27,437,21.34229223380193,6,1032,0.0,4
2020-01-11 09:00:00+01:00,477,29,448,19.556522486250476,504,32,472,18.186363959256344,6,1032,0.0,4
2020-01-11 10:00:00+01:00,431,24,407,19.594917580038825,431,28,403,19.594917580038825,6,1032,0.0,4
2020-01-11 11:00:00+01:00,323,22,301,19.446887597808452,350,20,330,19.39294883514927,6,1032,0.0,4
2020-01-11 12:00:00+01:00,330,19,311,18.864376108789497,352,20,332,18.547693732895546,6,1032,0.0,4
2020-01-11 13:00:00+01:00,357,23,334,16.579219218063535,384,21,363,20.93762948810624,6,1032,0.0,4
2020-01-11 14:00:00+01:00,343,22,321,16.93402466287014,352,23,329,18.547693732895546,6,1032,0.0,4
2020-01-11 15:00:00+01:00,384,25,359,20.93762948810624,415,25,390,20.29207139621444,6,1032,0.0,4
2020-01-11 16:00:00+01:00,388,26,362,20.16254491947918,415,25,390,20.29207139621444,6,1032,0.0,4
2020-01-11 17:00:00+01:00,444,30,414,21.75090257606931,464,27,437,21.34229223380193,6,1032,0.0,4
2020-01-11 18:00:00+01:00,422,25,397,15.562162592523094,435,22,413,17.70683292278672,6,1032,0.0,4
2020-01-11 19:00:00+01:00,328,20,308,18.977288676463566,355,19,336,19.867707600873487,6,1032,0.0,4
2020-01-11 20:00:00+01:00,310,19,291,15.258998808795859,317,18,299,17.791113543708203,6,1032,0.0,4
2020-01-11 21:00:00+01:00,281,18,263,18.053311879599764,288,18,270,15.693687299637316,6,1032,0.0,4
2020-01-11 22:00:00+01:00,216,12,204,17.62117954457743,230,13,217,16.58682627515864,6,1032,0.0,4
2020-01-11 23:00:00+01:00,109,6,103,18.214376818550008,116,6,110,11.000262455867666,6,1032,0.0,4
2020-01-12 00:00:00+01:00,27,1,26,0.2711247026271743,37,1,36,3.5125252112896685,6,1029,0.0,13
2020-01-12 01:00:00+01:00,18,0,18,0.014449312499738909,21,0,21,0.0727095127790566,6,1029,0.0,13
2020-01-12 02:00:00+01:00,17,0,17,0.01741797176914947,21,0,21,0.0727095127790566,6,1029,0.0,13
2020-01-12 03:00:00+01:00,26,0,26,0.13434729751860394,38,1,37,5.960450042509954,6,1029,0.0,13
2020-01-12 04:00:00+01:00,38,1,37,5.960450042509954,50,1,49,13.833131991765365,6,1029,0.0,13
2020-01-12 05:00:00+01:00,47,1,46,8.734704942588355,62,2,60,14.019247608895405,6,1029,0.0,13
2020-01-12 06:00:00+01:00,75,3,72,11.283880560685672,95,3,92,10.506818941407664,6,1029,0.0,13
2020-01-12 07:00:00+01:00,106,4,102,19.560878716092326,158,5,153,19.40470350916573,6,1029,0.0,13
2020-01-12 08:00:00+01:00,159,5,154,19.89258263570152,162,5,157,18.435104799511247,6,1029,0.0,13
2020-01-12 09:00:00+01:00,158,6,152,19.40470350916573,172,6,166,18.863206387348974,6,1029,0.0,13
2020-01-12 10:00:00+01:00,147,5,142,16.306492316544293,198,8,190,20.173795644408123,6,1029,0.0,13
2020-01-12 11:00:00+01:00,115,4,111,14.522258078721798,155,5,150,18.708796369633056,6,1029,0.0,13
2020-01-12 12:00:00+01:00,106,3,103,19.560878716092326,158,5,153,19.40470350916573,6,1029,0.0,13
2020-01-12 13:00:00+01:00,129,4,125,12.81298343964759,153,5,148,18.67945251137068,6,1029,0.0,13
2020-01-12 14:00:00+01:00,106,3,103,19.560878716092326,158,5,153,19.40470350916573,6,1029,0.0,13
2020-01-12 15:00:00+01:00,139,5,134,19.408576933840735,180,6,174,18.453361889556408,6,1029,0.0,13
2020-01-12 16:00:00+01:00,127,4,123,18.022773693841014,155,6,149,18.708796369633056,6,1029,0.0,13
2020-01-12 17:00:00+01:00,141,5,136,17.007652233540448,206,7,199,20.90053052788098,6,1029,0.0,13
2020-01-12 18:00:00+01:00,137,5,132,15.965917364236809,188,7,181,19.664617237016223,6,1029,0.0,13
2020-01-12 19:00:00+01:00,110,4,106,20.964248322238312,127,4,123,18.022773693841014,6,1029,0.0,13
2020-01-12 20:00:00+01:00,101,4,97,14.022694861996197,141,5,136,17.007652233540448,6,1029,0.0,13
2020-01-12 21:00:00+01:00,98,4,94,9.366341704429512,122,5,117,15.53082002471091,6,1029,0.0,13
2020-01-12 22:00:00+01:00,73,2,71,10.015349835153332,90,3,87,10.477669283936715,6,1029,0.0,13
2020-01-12 23:00:00+01:00,35,1,34,5.369702870779087,37,1,36,3.5125252112896685,6,1029,0.0,13
2020-01-13 00:00:00+01:00,67,6,61,12.5039951599288,67,7,60,12.5039951599288,8,1025,0.1,10
2020-01-13 01:00:00+01:00,45,4,41,8.16653528554085,43,4,39,8.573704494863009,8,1025,0.1,10
2020-01-13 02:00:00+01:00,43,4,39,8.573704494863009,43,4,39,8.573704494863009,8,1025,0.1,10
2020-01-13 03:00:00+01:00,66,6,60,13.86002207659952,69,8,61,19.29595730158091,8,1025,0.1,10
2020-01-13 04:00:00+01:00,105,10,95,15.778065052313549,112,14,98,14.898852003445265,8,1025,0.1,10
2020-01-13 05:00:00+01:00,192,18,174,21.295822766447603,201,21,180,22.51450761920508,8,1025,0.1,10
2020-01-13 06:00:00+01:00,236,23,213,19.106111918840778,244,29,215,17.108671526861457,8,1025,0.1,10
2020-01-13 07:00:00+01:00,375,37,338,22.64494297948435,378,39,339,19.765573549462566,8,1025,0.1,10
2020-01-13 08:00:00+01:00,401,37,364,26.708807440790352,397,45,352,20.240119954252663,8,1025,0.1,10
2020-01-13 09:00:00+01:00,262,26,236,18.255168653975332,271,33,238,24.814459053724722,8,1025,0.1,10
2020-01-13 10:00:00+01:00,225,20,205,17.07968654570721,224,22,202,16.30248157536985,8,1025,0.1,10
2020-01-13 11:00:00+01:00,264,23,241,20.665980174270672,265,26,239,24.143057918667047,8,1025,0.1,10
2020-01-13 12:00:00+01:00,218,21,197,22.57742359713229,224,27,197,16.30248157536985,8,1025,0.1,10
2020-01-13 13:00:00+01:00,220,19,201,16.758079648934128,220,21,199,16.758079648934128,8,1025,0.1,10
2020-01-13 14:00:00+01:00,218,20,198,22.57742359713229,224,27,197,16.30248157536985,8,1025,0.1,10
2020-01-13 15:00:00+01:00,241,21,220,21.076687701702674,243,27,216,18.936896488437778,8,1025,0.1,10
2020-01-13 16:00:00+01:00,262,27,235,18.255168653975332,271,33,238,24.814459053724722,8,1025,0.1,10
2020-01-13 17:00:00+01:00,383,35,348,23.132924781238575,387,48,339,22.869757461740583,8,1025,0.1,10
2020-01-13 18:00:00+01:00,390,42,348,23.204029211730827,397,49,348,20.240119954252663,8,1025,0.1,10
2020-01-13 19:00:00+01:00,284,29,255,21.60666647068217,288,27,261,22.858888837585067,8,1025,0.1,10
2020-01-13 20:00:00+01:00,276,26,250,21.646913060128323,286,30,256,20.398524223626136,8,1025,0.1,10
2020-01-13 21:00:00+01:00,231,24,207,16.702836426900134,224,22,202,16.30248157536985,8,1025,0.1,10
2020-01-13 22:00:00+01:00,152,13,139,20.188330220444417,156,15,141,23.175119746499636,8,1025,0.1,10
2020-01-13 23:00:00+01:00,105,11,94,15.778065052313549,112,14,98,14.898852003445265,8,1025,0.1,10
2020-01-14 00:00:00+01:00,34,3,31,5.3950651883530085,40,4,36,5.275608835029151,9,1009,0.0,28
2020-01-14 01:00:00+01:00,25,2,23,1.1875344360364632,27,2,25,1.9016023008994223,9,1009,0.0,28
2020-01-14 02:00:00+01:00,25,2,23,1.1875344360364632,27,2,25,1.9016023008994223,9,1009,0.0,28
2020-01-14 03:00:00+01:00,38,3,35,11.101073107969722,40,4,36,5.275608835029151,9,1009,0.0,28
2020-01-14 04:00:00+01:00,62,5,57,14.48690450543278,62,5,57,14.48690450543278,9,1009,0.0,28
2020-01-14 05:00:00+01:00,101,8,93,11.280950715811313,121,12,109,20.317620945183666,9,1009,0.0,28
2020-01-14 06:00:00+01:00,138,11,127,20.21600799483387,138,14,124,20.21600799483387,9,1009,0.0,28
2020-01-14 07:00:00+01:00,192,17,175,21.295822766447603,225,21,204,17.07968654570721,9,1009,0.0,28
2020-01-14 08:00:00+01:00,218,18,200,22.57742359713229,242,27,215,20.990360069331732,9,1009,0.0,28
2020-01-14 09:00:00+01:00,142,13,129,21.623487252479663,164,16,148,22.827361263214527,9,1009,0.0,28
2020-01-14 10:00:00+01:00,129,10,119,17.995114557081255,131,11,120,14.183230975852695,9,1009,0.0,28
2020-01-14 11:00:00+01:00,142,11,131,21.623487252479663,164,16,148,22.827361263214527,9,1009,0.0,28
2020-01-14 12:00:00+01:00,129,10,119,17.995114557081255,131,11,120,14.183230975852695,9,1009,0.0,28
2020-01-14 13:00:00+01:00,119,9,110,22.46945513312648,129,12,117,17.995114557081255,9,1009,0.0,28
2020-01-14 14:00:00+01:00,119,9,110,22.46945513312648,129,12,117,17.995114557081255,9,1009,0.0,28
2020-01-14 15:00:00+01:00,130,10,120,15.65660051079879,144,12,132,22.91915418498221,9,1009,0.0,28
2020-01-14 16:00:00+01:00,139,13,126,18.732486269107348,150,15,135,17.939622434692456,9,1009,0.0,28
2020-01-14 17:00:00+01:00,209,17,192,22.16757043059366,224,19,205,16.30248157536985,9,1009,0.0,28
2020-01-14 18:00:00+01:00,213,17,196,20.488166305452438,246,24,222,17.57126233227549,9,1009,0.0,28
2020-01-14 19:00:00+01:00,153,14,139,14.915022999208679,172,15,157,19.644113972447897,9,1009,0.0,28
2020-01-14 20:00:00+01:00,155,15,140,19.469409355748308,165,18,147,20.56038540292619,9,1009,0.0,28
2020-01-14 21:00:00+01:00,119,11,108,22.46945513312648,129,12,117,17.995114557081255,9,1009,0.0,28
2020-01-14 22:00:00+01:00,83,6,77,18.699193296190067,90,9,81,13.960700117154147,9,1009,0.0,28
2020-01-14 23:00:00+01:00,58,4,54,10.505136369992313,67,7,60,12.5039951599288,9,1009,0.0,28
2020-01-15 00:00:00+01:00,38,4,34,7.590795833711637,34,3,31,11.019687492562438,10,1011,0.0,25
2020-01-15 01:00:00+01:00,25,3,22,4.851536786659508,25,2,23,4.851536786659508,10,1011,0.0,25
2020-01-15 02:00:00+01:00,25,2,23,4.851536786659508,25,2,23,4.851536786659508,10,1011,0.0,25
2020-01-15 03:00:00+01:00,38,4,34,7.590795833711637,34,3,31,11.019687492562438,10,1011,0.0,25
2020-01-15 04:00:00+01:00,63,7,56,13.630126271531418,62,6,56,12.779859753427614,10,1011,0.0,25
2020-01-15 05:00:00+01:00,114,13,101,17.516346710171707,112,12,100,16.537505199847164,10,1011,0.0,25
2020-01-15 06:00:00+01:00,140,19,121,17.88117043007633,141,14,127,16.082921323202,10,1011,0.0,25
2020-01-15 07:00:00+01:00,214,24,190,24.48806340301503,203,19,184,21.5050173548228,10,1011,0.0,25
2020-01-15 08:00:00+01:00,226,28,198,20.105295377891462,220,27,193,18.729640796362187,10,1011,0.0,25
2020-01-15 09:00:00+01:00,153,19,134,18.89706115395996,139,16,123,21.474746575274906,10,1011,0.0,25
2020-01-15 10:00:00+01:00,126,17,109,16.250667590352332,123,13,110,15.262138605096247,10,1011,0.0,25
2020-01-15 11:00:00+01:00,153,18,135,18.89706115395996,139,16,123,21.474746575274906,10,1011,0.0,25
2020-01-15 12:00:00+01:00,126,17,109,16.250667590352332,123,13,110,15.262138605096247,10,1011,0.0,25
2020-01-15 13:00:00+01:00,127,15,112,19.95892802947898,120,14,106,10.291257377501918,10,1011,0.0,25
2020-01-15 14:00:00+01:00,127,16,111,19.95892802947898,120,14,106,10.291257377501918,10,1011,0.0,25
2020-01-15 15:00:00+01:00,140,18,122,17.88117043007633,141,14,127,16.082921323202,10,1011,0.0,25
2020-01-15 16:00:00+01:00,151,17,134,19.198981193831877,149,16,133,18.476483571588744,10,1011,0.0,25
2020-01-15 17:00:00+01:00,217,26,191,20.47500927792046,213,24,189,16.70464389525102,10,1011,0.0,25
2020-01-15 18:00:00+01:00,232,26,206,24.606618615768106,205,22,183,18.29833304368066,10,1011,0.0,25
2020-01-15 19:00:00+01:00,167,22,145,16.493575022686013,154,14,140,25.102227050596255,10,1011,0.0,25
2020-01-15 20:00:00+01:00,167,21,146,16.493575022686013,154,14,140,25.102227050596255,10,1011,0.0,25
2020-01-15 21:00:00+01:00,129,16,113,12.321757402623772,125,13,112,14.698947587184879,10,1011,0.0,25
2020-01-15 22:00:00+01:00,89,11,78,16.127888447212325,79,9,70,16.621554061874914,10,1011,0.0,25
2020-01-15 23:00:00+01:00,63,8,55,13.630126271531418,62,6,56,12.779859753427614,10,1011,0.0,25
2020-01-16 00:00:00+01:00,78,6,72,16.41986115786707,82,11,71,16.39179981762634,9,1024,0.0,7
2020-01-16 01:00:00+01:00,51,4,47,7.252205043556333,53,7,46,8.976459755768028,9,1024,0.0,7
2020-01-16 02:00:00+01:00,53,4,49,8.976459755768028,56,7,49,10.152150256689218,9,1024,0.0,7
2020-01-16 03:00:00+01:00,80,6,74,18.237765354324676,82,9,73,16.39179981762634,9,1024,0.0,7
2020-01-16 04:00:00+01:00,132,11,121,19.37004764296085,136,21,115,16.594078125250377,9,1024,0.0,7
2020-01-16 05:00:00+01:00,235,19,216,20.674840106170866,251,39,212,19.570183352800104,9,1024,0.0,7
2020-01-16 06:00:00+01:00,282,24,258,14.328617212432716,307,49,258,19.62844127124222,9,1024,0.0,7
2020-01-16 07:00:00+01:00,423,37,386,23.290663678046883,475,76,399,26.73035993542065,9,1024,0.0,7
2020-01-16 08:00:00+01:00,470,37,433,21.98902238846196,495,69,426,22.447345833209692,9,1024,0.0,7
2020-01-16 09:00:00+01:00,307,26,281,19.62844127124222,320,50,270,21.04137400974582,9,1024,0.0,7
2020-01-16 10:00:00+01:00,280,24,256,25.91177046818179,275,42,233,24.67224255888931,9,1024,0.0,7
2020-01-16 11:00:00+01:00,311,28,283,16.325599187415413,331,44,287,18.08059708638437,9,1024,0.0,7
2020-01-16 12:00:00+01:00,251,20,231,19.570183352800104,273,41,232,23.61851837889036,9,1024,0.0,7
2020-01-16 13:00:00+01:00,262,20,242,18.255168653975332,286,45,241,20.398524223626136,9,1024,0.0,7
2020-01-16 14:00:00+01:00,268,23,245,16.114987230113258,273,35,238,23.61851837889036,9,1024,0.0,7
2020-01-16 15:00:00+01:00,289,22,267,20.14984129628082,291,38,253,17.50237418524224,9,1024,0.0,7
2020-01-16 16:00:00+01:00,304,23,281,22.339067945756394,320,52,268,21.04137400974582,9,1024,0.0,7
2020-01-16 17:00:00+01:00,477,41,436,19.637502490728593,490,69,421,20.189989846505636,9,1024,0.0,7
2020-01-16 18:00:00+01:00,508,42,466,22.57591031476529,475,67,408,26.73035993542065,9,1024,0.0,7
2020-01-16 19:00:00+01:00,338,27,311,21.115663704400472,372,49,323,17.388398109436665,9,1024,0.0,7
2020-01-16 20:00:00+01:00,333,26,307,26.7685298712925,354,54,300,21.22371738501729,9,1024,0.0,7
2020-01-16 21:00:00+01:00,275,21,254,24.67224255888931,277,45,232,24.920160895876304,9,1024,0.0,7
2020-01-16 22:00:00+01:00,190,16,174,20.51689583562818,190,26,164,20.51689583562818,9,1024,0.0,7
2020-01-16 23:00:00+01:00,141,11,130,21.00935462418931,143,20,123,22.510370466296816,9,1024,0.0,7
2020-01-17 00:00:00+01:00,44,4,40,6.744796902616623,47,4,43,10.718407092962304,10,1017,0.0,18
2020-01-17 01:00:00+01:00,29,2,27,3.1672610972900266,28,2,26,4.026144260024548,10,1017,0.0,18
2020-01-17 02:00:00+01:00,29,2,27,3.1672610972900266,28,2,26,4.026144260024548,10,1017,0.0,18
2020-01-17 03:00:00+01:00,44,4,40,6.744796902616623,47,4,43,10.718407092962304,10,1017,0.0,18
2020-01-17 04:00:00+01:00,75,7,68,14.734681497037354,79,8,71,16.382916607013883,10,1017,0.0,18
2020-01-17 05:00:00+01:00,138,13,125,20.21600799483387,130,13,117,15.65660051079879,10,1017,0.0,18
2020-01-17 06:00:00+01:00,168,15,153,20.304807772345505,168,16,152,20.304807772345505,10,1017,0.0,18
2020-01-17 07:00:00+01:00,261,25,236,21.270868579361668,255,27,228,21.41944964647189,10,1017,0.0,18
2020-01-17 08:00:00+01:00,280,25,255,25.91177046818179,275,29,246,24.67224255888931,10,1017,0.0,18
2020-01-17 09:00:00+01:00,184,20,164,20.655558446800804,181,15,166,20.051163259817507,10,1017,0.0,18
2020-01-17 10:00:00+01:00,152,13,139,20.188330220444417,153,13,140,14.915022999208679,10,1017,0.0,18
2020-01-17 11:00:00+01:00,184,16,168,20.655558446800804,181,15,166,20.051163259817507,10,1017,0.0,18
2020-01-17 12:00:00+01:00,152,13,139,20.188330220444417,153,13,140,14.915022999208679,10,1017,0.0,18
2020-01-17 13:00:00+01:00,153,14,139,14.915022999208679,153,13,140,14.915022999208679,10,1017,0.0,18
2020-01-17 14:00:00+01:00,153,14,139,14.915022999208679,153,13,140,14.915022999208679,10,1017,0.0,18
2020-01-17 15:00:00+01:00,168,15,153,20.304807772345505,168,16,152,20.304807772345505,10,1017,0.0,18
2020-01-17 16:00:00+01:00,184,18,166,20.655558446800804,181,15,166,20.051163259817507,10,1017,0.0,18
2020-01-17 17:00:00+01:00,259,23,236,22.988395045636892,250,23,227,14.642007731534619,10,1017,0.0,18
2020-01-17 18:00:00+01:00,276,28,248,21.646913060128323,270,26,244,23.920073269237992,10,1017,0.0,18
2020-01-17 19:00:00+01:00,202,18,184,22.500350864850866,188,18,170,22.908938245974742,10,1017,0.0,18
2020-01-17 20:00:00+01:00,204,20,184,12.517560993101368,192,21,171,21.295822766447603,10,1017,0.0,18
2020-01-17 21:00:00+01:00,153,14,139,14.915022999208679,153,13,140,14.915022999208679,10,1017,0.0,18
2020-01-17 22:00:00+01:00,107,9,98,12.156196464705383,104,11,93,11.935148455597123,10,1017,0.0,18
2020-01-17 23:00:00+01:00,78,8,70,16.41986115786707,76,7,69,16.686685835236233,10,1017,0.0,18
2020-01-18 00:00:00+01:00,36,2,34,2.727177547566476,39,2,37,6.913338666308079,6,1025,0.0,18
2020-01-18 01:00:00+01:00,24,1,23,0.16633697306049489,26,1,25,0.13434729751860394,6,1025,0.0,18
2020-01-18 02:00:00+01:00,25,1,24,0.10677168789919293,26,1,25,0.13434729751860394,6,1025,0.0,18
2020-01-18 03:00:00+01:00,38,2,36,5.960450042509954,39,2,37,6.913338666308079,6,1025,0.0,18
2020-01-18 04:00:00+01:00,48,3,45,9.964553643509852,52,2,50,14.472017643602554,6,1025,0.0,18
2020-01-18 05:00:00+01:00,62,4,58,14.019247608895405,65,4,61,10.13470849860639,6,1025,0.0,18
2020-01-18 06:00:00+01:00,101,6,95,14.022694861996197,105,6,99,16.343560716114418,6,1025,0.0,18
2020-01-18 07:00:00+01:00,147,9,138,16.306492316544293,159,10,149,19.89258263570152,6,1025,0.0,18
2020-01-18 08:00:00+01:00,206,11,195,20.90053052788098,208,12,196,18.807092053665322,6,1025,0.0,18
2020-01-18 09:00:00+01:00,213,14,199,20.238518600536185,223,14,209,18.802339292525456,6,1025,0.0,18
2020-01-18 10:00:00+01:00,187,12,175,15.611538170802525,198,12,186,20.173795644408123,6,1025,0.0,18
2020-01-18 11:00:00+01:00,152,10,142,18.686880121910534,155,8,147,18.708796369633056,6,1025,0.0,18
2020-01-18 12:00:00+01:00,145,8,137,19.922746131926434,158,8,150,19.40470350916573,6,1025,0.0,18
2020-01-18 13:00:00+01:00,167,9,158,19.047083059371815,172,10,162,18.863206387348974,6,1025,0.0,18
2020-01-18 14:00:00+01:00,154,8,146,19.868163821621103,155,8,147,18.708796369633056,6,1025,0.0,18
2020-01-18 15:00:00+01:00,169,9,160,20.526675282456768,185,10,175,20.88033942284811,6,1025,0.0,18
2020-01-18 16:00:00+01:00,172,10,162,18.863206387348974,186,9,177,20.400698976924794,6,1025,0.0,18
2020-01-18 17:00:00+01:00,199,12,187,19.11274068140836,209,10,199,16.60419034744366,6,1025,0.0,18
2020-01-18 18:00:00+01:00,190,11,179,20.182913119811044,197,10,187,19.118279085736297,6,1025,0.0,18
2020-01-18 19:00:00+01:00,146,9,137,19.4340926707284,157,8,149,19.700921436065542,6,1025,0.0,18
2020-01-18 20:00:00+01:00,142,8,134,19.57947604189084,146,8,138,19.4340926707284,6,1025,0.0,18
2020-01-18 21:00:00+01:00,124,7,117,14.467255533674502,129,7,122,12.81298343964759,6,1025,0.0,18
2020-01-18 22:00:00+01:00,100,6,94,12.129363492765288,105,7,98,16.343560716114418,6,1025,0.0,18
2020-01-18 23:00:00+01:00,49,3,46,12.126419816698254,52,2,50,14.472017643602554,6,1025,0.0,18
2020-01-19 00:00:00+01:00,32,1,31,4.0395468395825125,41,1,40,7.51149883575918,5,1033,0.0,10
2020-01-19 01:00:00+01:00,21,0,21,0.0727095127790566,24,0,24,0.16633697306049489,5,1033,0.0,10
2020-01-19 02:00:00+01:00,21,0,21,0.0727095127790566,24,0,24,0.16633697306049489,5,1033,0.0,10
2020-01-19 03:00:00+01:00,32,1,31,4.0395468395825125,41,1,40,7.51149883575918,5,1033,0.0,10
2020-01-19 04:00:00+01:00,42,1,41,10.321824814537676,56,1,55,11.681432660358455,5,1033,0.0,10
2020-01-19 05:00:00+01:00,50,1,49,13.833131991765365,71,2,69,11.584371388309396,5,1033,0.0,10
2020-01-19 06:00:00+01:00,84,3,81,7.6306798135980785,120,4,116,15.329119598546,5,1033,0.0,10
2020-01-19 07:00:00+01:00,122,4,118,15.53082002471091,152,5,147,18.686880121910534,5,1033,0.0,10
2020-01-19 08:00:00+01:00,162,6,156,18.435104799511247,207,7,200,18.76558942906742,5,1033,0.0,10
2020-01-19 09:00:00+01:00,188,7,181,19.664617237016223,215,7,208,14.020699077914754,5,1033,0.0,10
2020-01-19 10:00:00+01:00,159,5,154,19.89258263570152,174,6,168,17.20816352324012,5,1033,0.0,10
2020-01-19 11:00:00+01:00,126,4,122,13.391954395859463,152,6,146,18.686880121910534,5,1033,0.0,10
2020-01-19 12:00:00+01:00,122,4,118,15.53082002471091,152,5,147,18.686880121910534,5,1033,0.0,10
2020-01-19 13:00:00+01:00,131,4,127,17.703689985975256,140,5,135,15.157104538016958,5,1033,0.0,10
2020-01-19 14:00:00+01:00,136,5,131,17.36617287321582,142,5,137,19.57947604189084,5,1033,0.0,10
2020-01-19 15:00:00+01:00,157,6,151,19.700921436065542,163,5,158,16.305265165047643,5,1033,0.0,10
2020-01-19 16:00:00+01:00,160,5,155,18.858823274894117,181,6,175,16.606730094694083,5,1033,0.0,10
2020-01-19 17:00:00+01:00,168,6,162,15.312398611458734,227,8,219,13.349035543905368,5,1033,0.0,10
2020-01-19 18:00:00+01:00,162,6,156,18.435104799511247,194,7,187,19.241214114048436,5,1033,0.0,10
2020-01-19 19:00:00+01:00,131,4,127,17.703689985975256,129,5,124,12.81298343964759,5,1033,0.0,10
2020-01-19 20:00:00+01:00,119,4,115,9.275729661817119,133,5,128,15.567856067550506,5,1033,0.0,10
2020-01-19 21:00:00+01:00,110,4,106,20.964248322238312,122,4,118,15.53082002471091,5,1033,0.0,10
2020-01-19 22:00:00+01:00,84,3,81,7.6306798135980785,120,4,116,15.329119598546,5,1033,0.0,10
2020-01-19 23:00:00+01:00,39,1,38,6.913338666308079,42,1,41,10.321824814537676,5,1033,0.0,10
